coursera-205,coursera,university of michigan,applied data science with python,https://www.coursera.org/specializations/data-science-python,specialization,gain new insights into your data . learn to apply data science methods and techniques and acquire analysis skills.,4.5,5,33.5k,intermediate,3 - 6 months,python programming - data analysis - computer programming - machine learning - algorithms - applied machine learning - data mining - machine learning algorithms - exploratory data analysis - statistical programming - data management - extract - transform - load - natural language processing - critical thinking - statistical machine learning - graph theory - network analysis - computer programming tools - human learning - data visualization - network model - data analysis software - regression - computer networking - general statistics - network architecture - plot (graphics) - visualization (computer graphics) - computer graphics,none,paid 
coursera-206,coursera,university of pennsylvania,fintech: foundations & applications of financial technology,https://www.coursera.org/specializations/wharton-fintech,specialization,42100 already enrolled,4.6,5,3.5k,beginner,3 - 6 months,fintech - finance - blockchain - innovation - investment management - financial management - financial analysis - risk management - general statistics - payments - algorithms - behavioral economics - entrepreneurial finance - market research - cash management - cryptography - human learning - machine learning algorithms - machine learning software - securities trading - applied machine learning - machine learning - product strategy - business transformation - systems design,basic understanding of financial services is recommended.,paid 
coursera-207,coursera,university of colorado boulder,project management,https://www.coursera.org/specializations/meem-project-management,specialization,become a project manager. learn the skills required to manage successful projects.,4.8,5,462,beginner,1 - 3 months,leadership and management - project management - planning - strategy and operations - product management - agile software development - people management - strategy - scrum (software development) - performance management - risk management - business process management - business communication - decision making - adaptability - organizational development - product development - data analysis - estimation - budget management,no particular background is recommended though learners new to project management should complete the courses in sequence.,paid 
coursera-208,coursera,deeplearning.ai,tensorflow: advanced techniques,https://www.coursera.org/specializations/tensorflow-advanced-techniques,specialization,expand your skill set and master tensorflow. customize your machine learning models through four hands-on courses!,4.8,5,1.4k,intermediate,3 - 6 months,deep learning - machine learning - tensorflow - artificial neural networks - applied machine learning - python programming - machine learning algorithms - human learning - computer vision - computer programming - network model - machine learning software - network architecture - training - visualization (computer graphics) - computer graphic techniques - strategy,basic calculus linear algebra stats knowledge of ai deep learning experience with python tf/keras/pytorch framework decorator context manager,paid 
coursera-209,coursera,google,system administration and it infrastructure services,https://www.coursera.org/learn/system-administration-it-infrastructure-services,course,this course is part of google it support professional certificate,4.7,5,23.7k,beginner,1 - 3 months,cloud computing - leadership and management,none,paid 
coursera-210,coursera,ibm,tools for data science,https://www.coursera.org/learn/open-source-tools-for-data-science,course,this course is part of multiple programs. learn more,4.5,5,27.7k,beginner,1 - 3 months,data science - r programming - cloud computing - computer programming - ibm cloud - python programming,anyone can complete this course in a self-paced manner without any prior programming or data science experience.,paid 
coursera-211,coursera,university of minnesota,human resource management: hr for people managers,https://www.coursera.org/specializations/human-resource-management,specialization,become a better manager of people. develop strategies and skills for hiring managing performance and rewarding employees.,4.8,5,13.8k,beginner,3 - 6 months,human resources - human resources operations - employee relations - strategy and operations - people management - leadership and management - communication - strategy - compensation - people development - performance management - organizational development - planning - professional development - recruitment - business psychology - people analysis - benefits - business analysis - culture,the ideal learner will have at least two years of college experience but college experience is not required. work experience is not necessary.,paid 
coursera-212,coursera,university of michigan,successful negotiation: essential strategies and skills,https://www.coursera.org/learn/negotiation-skills,course,none,4.8,5,18.8k,beginner,1 - 3 months,contract management - negotiation - communication - decision making - strategy,none,paid 
coursera-213,coursera,google,google data analytics,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,professional certificate,votre carrière dans l'analyse de données.. ce programme vous permettra d’acquérir les compétences très recherchées qui vous prépareront à un emploi en moins de 6 mois. aucun diplôme ou expérience particulière ne sont requis.,4.5,5,118,beginner,3 - 6 months,decision making - data analysis - leadership and management - strategy - strategy and operations - business analysis - design and product - planning - communication - business psychology - entrepreneurship - business development - business communication - critical thinking - problem solving - exploratory data analysis - process analysis - data visualization - operational analysis - visualization (computer graphics) - interactive data visualization - spreadsheet software - sql,aucun diplôme ni expérience requis.,paid 
coursera-214,coursera,university of michigan,programming for everybody (getting started with python),https://www.coursera.org/learn/python,course,this course is part of python for everybody specialization,4.8,5,225.1k,beginner,1 - 3 months,algorithms - computational logic - computational thinking - computer programming - computer programming tools - critical thinking - problem solving - programming principles - python programming - software engineering,none,paid 
coursera-215,coursera,università bocconi,private equity and venture capital,https://www.coursera.org/learn/private-equity,course,none,4.8,5,7.8k,mixed,1 - 3 months,business analysis - entrepreneurial finance - finance - financial management - investment management - mergers & acquisitions - entrepreneurship - leadership and management - risk management - strategy,none,paid 
coursera-216,coursera,iese business school,foundations of management,https://www.coursera.org/specializations/foundations-management,specialization,boost your career with new business knowledge . master business management fundamentals,4.8,5,4.7k,beginner,3 - 6 months,leadership and management - accounting - financial accounting - communication - customer analysis - design and product - human resources - market analysis - marketing - strategy and operations - finance - financial management - leadership development - marketing design - product marketing - strategy - employee relations - management accounting - people development - people management - business psychology - collaboration - culture - financial analysis,none,paid 
coursera-217,coursera,university of california irvine,project management & other tools for career development,https://www.coursera.org/specializations/project-management-success,specialization,88765 already enrolled,4.7,5,34.9k,beginner,3 - 6 months,project management - communication - collaboration - decision making - leadership and management - strategy and operations - business communication - people management - business analysis - conflict management - critical thinking - problem solving - professional development - customer relationship management - business development - negotiation - writing - adaptability - planning - business research - correlation and dependence - data visualization software - risk management - scrum (software development) - statistical tests,none,paid 
coursera-218,coursera,ibm,applied data science with r,https://www.coursera.org/specializations/applied-data-science-r,specialization,build your data science skills with r & sql. master the ability to transform data into information and insights.,4.5,5,807,beginner,3 - 6 months,data analysis - r programming - computer programming - statistical programming - data management - data visualization - databases - exploratory data analysis - statistical analysis - data analysis software - data structures - plot (graphics) - statistical visualization - basic descriptive statistics - interactive data visualization - sql - database application - extract - transform - load - general statistics - visualization (computer graphics) - programming principles - database administration - database design - database theory - computer programming tools - data visualization software - visual design - data science,this specialization does not require prior experience degrees programming or statistical skills.,paid 
coursera-219,coursera,google,share data through the art of visualization,https://www.coursera.org/learn/visualize-data,course,this course is part of google data analytics professional certificate,4.6,5,7.8k,beginner,1 - 4 weeks,business communication - data analysis - data visualization - data visualization software - tableau software,no prior experience with spreadsheets or data analytics is required. all you need is high-school level math and a curiosity about how things work.,paid 
coursera-220,coursera,google,data analysis with r programming,https://www.coursera.org/learn/data-analysis-r,course,this course is part of google data analytics professional certificate,4.8,5,8.8k,beginner,1 - 3 months,r programming - data analysis - computer programming - data visualization - sql,no prior experience with spreadsheets or data analytics is required. all you need is high-school level math and a curiosity about how things work.,paid 
coursera-221,coursera,google cloud,getting started with google workspace,https://www.coursera.org/specializations/getting-started-with-google-workspace,specialization,4377 already enrolled,4.7,5,1.3k,beginner,3 - 6 months,collaboration - communication - google cloud platform - cloud applications - user experience - leadership and management - cloud platforms - cloud computing - business communication - organizational development - google app engine - cloud storage - data management - planning - problem solving - business analysis - spreadsheet software - business process management - data visualization - other cloud platforms and tools - project management - writing - professional development - data analysis - strategy - exploratory data analysis - design and product - visual design - graphic design,none,paid 
coursera-222,coursera,ibm,excel basics for data analysis,https://www.coursera.org/learn/excel-basics-data-analysis-ibm,course,this course is part of multiple programs. learn more,4.8,5,6.8k,beginner,1 - 3 months,microsoft excel - spreadsheet software - data analysis - data science,no prior experience with spreadsheets or coding needed. all you need to get started is a device with a modern web browser.,paid 
coursera-223,coursera,university of california irvine,project management principles and practices,https://www.coursera.org/specializations/project-management,specialization,project management principles and practices. work better together,4.7,5,28.9k,beginner,3 - 6 months,project management - strategy and operations - leadership and management - collaboration - communication - conflict management - risk management - estimation - planning,none,paid 
coursera-224,coursera,yale university,connected leadership,https://www.coursera.org/learn/connected-leadership,course,none,4.8,5,257,beginner,1 - 3 months,leadership and management - change management - people management - process analysis,this course is designed to for curious learners of all backgrounds and levels of experience.,paid 
coursera-225,coursera,deeplearning.ai,improving deep neural networks: hyperparameter tuning regularization and optimization,https://www.coursera.org/learn/deep-neural-network,course,this course is part of deep learning specialization,4.9,5,62.6k,intermediate,1 - 4 weeks,applied machine learning - deep learning - machine learning - artificial neural networks - machine learning algorithms - algorithms - computer programming - mathematics - python programming - mathematical theory & analysis - tensorflow - human learning,intermediate python skills: basic programming understanding of for loops if/else statements data structures a basic grasp of linear algebra &amp; ml,paid 
coursera-226,coursera,multiple educators,practical data science on the aws cloud,https://www.coursera.org/specializations/practical-data-science,specialization,become a cloud data science expert. develop and scale your data science projects into the cloud using amazon sagemaker,4.5,5,526,advanced,1 - 3 months,amazon web services - exploratory data analysis,working knowledge of ml &amp; python familiarity with jupyter notebook &amp; stat completion of the deep learning &amp; aws cloud technical essentials courses,paid 
coursera-227,coursera,google,google data analytics (pt),https://www.coursera.org/professional-certificates/analise-de-dados-do-google,professional certificate,seu caminho para uma carreira em análise de dados. neste programa você aprenderá as habilidades necessárias para estar pronto para trabalhar em menos de seis meses.,4.9,5,3k,beginner,3 - 6 months,data analysis - data visualization - exploratory data analysis - process analysis - databases - data management - extract - transform - load - statistical programming - sql - business analysis - spreadsheet software - operational analysis - data analysis software - microsoft excel - visualization (computer graphics) - communication - critical thinking - interactive data visualization - programming principles - statistical visualization - collaboration - organizational development - plot (graphics) - r programming - strategy - tableau software - storytelling - strategy and operations - business communication - graph theory - project management - data structures - graphic design - leadership and management - system security,não é necessário diploma nem experiência,paid 
coursera-228,coursera,california institute of the arts,ui / ux design,https://www.coursera.org/specializations/ui-ux-design,specialization,design high-impact user experiences. research design and prototype effective visually-driven websites and apps.,4.7,5,7.2k,beginner,3 - 6 months,critical thinking - front-end web development - graphic design - human computer interaction - interactive design - research and design - user experience - user experience design - visual design - visualization (computer graphics) - web design - strategy,none,paid 
coursera-229,coursera,google,sound the alarm: detection and response,https://www.coursera.org/learn/detection-and-response,course,this course is part of google cybersecurity professional certificate,4.8,5,784,beginner,1 - 4 weeks,linux - network security - computer security incident management - leadership and management,none,paid 
coursera-230,coursera,university of alberta,software product management,https://www.coursera.org/specializations/product-management,specialization,create better software using agile practices. master agile development and effective interactions to drive the making of great software products,4.7,5,11.3k,beginner,3 - 6 months,software engineering - agile software development - product management - design and product - leadership and management - project management - planning - application development - product design - entrepreneurship - strategy and operations - business analysis - collaboration - user experience - scrum (software development) - supply chain and logistics,no programming skills are required.,paid 
coursera-231,coursera,google,foundations of data science,https://www.coursera.org/learn/foundations-of-data-science,course,this course is part of google advanced data analytics professional certificate,4.7,5,1.3k,advanced,1 - 3 months,communication - data analysis - planning - project management,none,paid 
coursera-232,coursera,intuit,bookkeeping basics,https://www.coursera.org/learn/bookkeeping-basics,course,this course is part of intuit academy bookkeeping professional certificate,4.6,5,4k,beginner,1 - 4 weeks,accounting - general accounting - accounting software - finance,no previous bookkeeping or accounting experience required.,paid 
coursera-233,coursera,google,foundations of business intelligence,https://www.coursera.org/learn/foundations-of-business-intelligence,course,this course is part of google business intelligence professional certificate,4.8,5,689,advanced,1 - 4 weeks,business intelligence - data analysis - leadership and management,none,paid 
coursera-234,coursera,university of maryland college park,product ideation design and management,https://www.coursera.org/specializations/product-ideation-design-and-management,specialization,learn to discover design and deliver products that customers love.,4.5,5,480,beginner,3 - 6 months,leadership and management - strategy and operations - product management - design and product - entrepreneurship - product development - strategy - product design - marketing - product strategy - research and design - market research - market analysis - product marketing - finance - sales - investment management - planning - project management - financial analysis - financial management - business psychology - budget management - entrepreneurial finance - software engineering tools - innovation,no prior experience required.,paid 
coursera-235,coursera,learnquest,scrum master certification,https://www.coursera.org/specializations/learnquest-certified-scrum-master,specialization,learn to be a scrum master. this specialization is designed to help scrum beginners learn the foundational knowledge to become proficient with agile scrum,4.7,5,2.5k,beginner,3 - 6 months,agile software development - scrum (software development) - project management - software engineering - continuous delivery - product development - continuous integration - leadership and management - product management - collaboration - devops - software testing - strategy - application development - product lifecycle - planning - software engineering tools - system software - devops tools - performance management - risk management,none,paid 
coursera-236,coursera,university of california davis,geographic information systems (gis),https://www.coursera.org/specializations/gis,specialization,map your world with gis. explore the tools concepts and terminology of spatial analysis and modeling,4.8,5,5.9k,beginner,3 - 6 months,arcgis - data analysis - spatial analysis - spatial data analysis - data visualization - gis software - geovisualization - data visualization software - databases - interactive data visualization - leadership and management,comfortable using a computer. experience with data analysis is useful but not required.,paid 
coursera-237,coursera,university of virginia,agile development,https://www.coursera.org/specializations/agile-development,specialization,drive to value with agile methods . master an adaptive approach to product development,4.7,5,4.5k,beginner,3 - 6 months,agile software development - design and product - leadership and management - product management - software engineering - product development - project management - user experience - customer analysis - product design - research and design - data analysis - business analysis - communication - continuous delivery,some familiarity with software development is helpful but not required.,paid 
coursera-238,coursera,skillup edtech,scrum master,https://www.coursera.org/specializations/skillup-edtech-scrummaster,specialization,launch your career as a scrum master. enhance your career with scrum master in-demand skills and practical hands-on exercises to get you job-ready fast. no prior experience necessary.,4.6,5,80,beginner,3 - 6 months,project management - scrum (software development),no prior experience necessary.,paid 
coursera-239,coursera,university of virginia,entrepreneurship: growing your business,https://www.coursera.org/specializations/entrepreneurship-growing-your-business,specialization,24436 already enrolled,4.8,5,7.1k,beginner,3 - 6 months,leadership and management - strategy and operations - strategy - critical thinking - leadership development - decision making - business development - entrepreneurship - human learning - business analysis - communication - finance - account management - accounting - accounts payable and receivable - emotional intelligence - financial accounting - financial analysis - general accounting - generally accepted accounting principles (gaap) - organizational development - planning - business transformation - marketing - sales - business design - cash management - financial management - customer success - innovation,none,paid 
coursera-240,coursera,johns hopkins university,clinical trials operations,https://www.coursera.org/specializations/clinical-trials-operations,specialization,design and conduct successful clinical trials. build skills for conducting successful and impactful clinical trials.,4.8,5,220,beginner,3 - 6 months,leadership and management - data management - clinical data management - communication - data analysis - recruitment - statistical analysis,learners should have some familiarity with basic scientific statistical and management concepts.,paid 
coursera-241,coursera,ibm,introduction to cloud computing,https://www.coursera.org/learn/introduction-to-cloud,course,this course is part of multiple programs. learn more,4.6,5,4.8k,beginner,1 - 3 months,cloud computing - cloud applications - cloud infrastructure - cloud platforms - cloud storage - devops - ibm cloud,this course does not require any previous cloud computing or programming experience.,paid 
coursera-242,coursera,stanford university,stanford introduction to food and health,https://www.coursera.org/learn/food-and-health,course,none,4.7,5,30.3k,beginner,1 - 3 months,none,none,paid 
coursera-243,coursera,google cloud,machine learning on google cloud,https://www.coursera.org/specializations/machine-learning-tensorflow-gcp,specialization,learn machine learning with google cloud. real-world experimentation with end-to-end ml,4.5,5,9.6k,intermediate,3 - 6 months,machine learning - applied machine learning - google cloud platform - human learning - machine learning software - cloud computing - machine learning algorithms - deep learning - cloud platforms - artificial neural networks - feature engineering - exploratory data analysis - tensorflow - python programming - data analysis - data visualization - probability & statistics - regression - statistical programming - statistical visualization - algorithms - sql - cloud api - apache - extract - transform - load,it would be helpful to review topics covered in the </span></span><span><a target="_blank" rel="noopener nofollow noreferrer" href="https://developers.google.com/machine-learning/crash-course" class="css-gcjbqe"><span><span>google ml crash course</span></span><svg aria-labelledby="cds-react-aria-13-title" fill="none" focusable="false" height="16" role="img" viewbox="0 0 16 16" width="16" class="css-1lzqdox" id="cds-react-aria-13"><title id="cds-react-aria-13-title">opens in a new tab</title><path fill-rule="evenodd" clip-rule="evenodd" d="m1.5 3.5h6v1h2.5v9h9v10h1v4.5h-11v-11zm13.5 2.5h10v-1h4.5v6h-1v2.5z" fill="currentcolor"></path><path fill-rule="evenodd" clip-rule="evenodd" d="m6.646 8.646l7-7 .708.708-7 7-.708-.708z" fill="currentcolor"></path></svg></a></span><span><span> and for python programming review the google </span></span><span><a target="_blank" rel="noopener nofollow noreferrer" href="https://developers.google.com/edu/python" class="css-gcjbqe"><span><span>python class</span></span><svg aria-labelledby="cds-react-aria-14-title" fill="none" focusable="false" height="16" role="img" viewbox="0 0 16 16" width="16" class="css-1lzqdox" id="cds-react-aria-14"><title id="cds-react-aria-14-title">opens in a new tab</title><path fill-rule="evenodd" clip-rule="evenodd" d="m1.5 3.5h6v1h2.5v9h9v10h1v4.5h-11v-11zm13.5 2.5h10v-1h4.5v6h-1v2.5z" fill="currentcolor"></path><path fill-rule="evenodd" clip-rule="evenodd" d="m6.646 8.646l7-7 .708.708-7 7-.708-.708z" fill="currentcolor"></path></svg></a></span><span><span>.,paid 
coursera-244,coursera,google,soporte de tecnologías de la información de google,https://www.coursera.org/professional-certificates/soporte-de-tecnologias-de-informacion-google,professional certificate,92747 already enrolled,4.9,5,14.8k,beginner,3 - 6 months,computer networking - communication - computer architecture - operating systems - security engineering - network security - networking hardware - network architecture - human computer interaction - software security - system software - theoretical computer science - security software - software-defined networking - cloud computing - computational logic - data management - network model - customer support - system security - cryptography - problem solving - security strategy - adaptability - linux,none,paid 
coursera-245,coursera,macquarie university,influencing: storytelling change management and governance,https://www.coursera.org/specializations/influencing-storytelling-change-management,specialization,31097 already enrolled,4.8,5,3.6k,beginner,3 - 6 months,leadership and management - communication - business psychology - strategy and operations - change management - conflict management - influencing - organizational development - risk management - marketing - negotiation - sales - critical thinking - decision making - entrepreneurship - human resources - probability & statistics - business communication - employee relations - data analysis - finance - people analysis - tensorflow - storytelling,none,paid 
coursera-246,coursera,university of pennsylvania,ai fundamentals for non-data scientists,https://www.coursera.org/learn/wharton-ai-fundamentals-non-data-scientists,course,this course is part of ai for business specialization,4.8,5,218,mixed,1 - 4 weeks,machine learning - machine learning algorithms - artificial neural networks - data analysis - deep learning - human learning - big data,none,paid 
coursera-247,coursera,google cloud,google professional workspace administrator,https://www.coursera.org/professional-certificates/g-suite-administration,professional certificate,27832 already enrolled,4.7,5,2.9k,beginner,1 - 4 weeks,leadership and management - account management - google cloud platform - cloud management - system security - cloud applications - cloud platforms - security engineering - operations management - software security - network security - cloud computing - data management - security strategy - cloud infrastructure - organizational development - other cloud platforms and tools - change management - cloud-based integration - database administration - collaboration - user experience - software as a service - strategy and operations - computer security incident management - planning - strategy - security software - project management - mobile security - accounting,none,paid 
coursera-248,coursera,deeplearning.ai,introduction to machine learning in production,https://www.coursera.org/learn/introduction-to-machine-learning-in-production,course,this course is part of machine learning engineering for production (mlops) specialization,4.8,5,2.7k,advanced,1 - 4 weeks,machine learning - applied machine learning - leadership and management,some knowledge of ai / deep learning intermediate python skills experience with any deep learning framework (pytorch keras or tensorflow),paid 
coursera-249,coursera,microsoft,microsoft azure fundamentals az-900 exam prep,https://www.coursera.org/specializations/microsoft-azure-fundamentals-az-900,specialization,launch your career in cloud computing. prepare for the microsoft az-900 certification exam.,4.6,5,2.4k,beginner,3 - 6 months,cloud computing - microsoft azure - cloud management - cloud applications - cloud infrastructure - cloud platforms - network security - cloud engineering - cloud standards - devops - leadership and management - system security - cloud storage - machine learning - software as a service - cloud-based integration - software security - data management - security software - account management - cloud clients - databases,to succeed in this course you should have a basic understanding of general technology concepts and terminology.,paid 
coursera-250,coursera,university of illinois at urbana-champaign,accelerated computer science fundamentals,https://www.coursera.org/specializations/cs-fundamentals,specialization,data structures and algorithms in c++. learn fundamentals of computer science while implementing efficient data structures in c++.,4.7,5,3.3k,intermediate,1 - 3 months,computer programming - c programming language family - data structures - algorithms - c++ programming - theoretical computer science - programming principles - computational thinking - problem solving - computer programming tools - critical thinking - computational logic - graph theory,learners should be able to write a program in a programming language (e.g. python) and preferably have taken an introductory programming course.,paid 
coursera-251,coursera,google,it security: defense against the digital dark arts,https://www.coursera.org/learn/it-security,course,this course is part of google it support professional certificate,4.8,5,21k,beginner,1 - 3 months,cryptography - network security - system security,none,paid 
coursera-252,coursera,emory university,management consulting,https://www.coursera.org/specializations/managementconsulting,specialization,management consultant careers skills tools. work like a management consultant: smarter and faster,4.8,5,558,beginner,3 - 6 months,leadership and management - business communication - critical thinking - problem solving - decision making - strategy - business development - business intelligence - communication - market research - data analysis - people analysis - people management - process analysis - project management - strategy and operations - data management,2+ years of work experience will help you understand the challenges of projects and client service.,paid 
coursera-253,coursera,google,build wireframes and low-fidelity prototypes,https://www.coursera.org/learn/wireframes-low-fidelity-prototypes,course,this course is part of google ux design professional certificate,4.9,5,7.7k,beginner,1 - 4 weeks,product design - user experience - user research,none,paid 
coursera-254,coursera,university of alberta,software design and architecture,https://www.coursera.org/specializations/software-design-architecture,specialization,mindful strategies for quality software. think like an expert architect and create quality software using design patterns and principles.,4.6,5,3.7k,beginner,3 - 6 months,software architecture - software engineering - systems design - programming principles - computer programming - system software - application development - computer architecture - design and product - java programming - product design - software engineering tools - problem solving - computational thinking - project management - process analysis,basic java programming knowledge (ability to read and write java code and use object-oriented constructs in java).,paid 
coursera-255,coursera,university of illinois at urbana-champaign,strategic leadership and management,https://www.coursera.org/specializations/strategic-leadership,specialization,leadership and business skill for immediate impact. apply practical strategies to becoming an effective organizational leader.,4.8,5,8.8k,beginner,3 - 6 months,leadership and management - strategy and operations - strategy - leadership development - decision making - entrepreneurship - organizational development - business analysis - business process management - change management - business design - business development - communication - culture - performance management - problem solving - operations management - people management - human resources - marketing - operational analysis - sales - conflict management - influencing - negotiation - people development - business psychology - systems design - market analysis - mergers & acquisitions - research and design,none,paid 
coursera-256,coursera,university of amsterdam,methods and statistics in social sciences,https://www.coursera.org/specializations/social-science,specialization,critically analyze research and results using r. learn to recognize sloppy science perform solid research and do appropriate data analysis.,4.6,5,7.3k,beginner,3 - 6 months,probability & statistics - statistical tests - general statistics - correlation and dependence - statistical programming - basic descriptive statistics - statistical analysis - research and design - data analysis - regression - adaptability - computational thinking - critical thinking - people analysis - theoretical computer science - writing - probability distribution - problem solving - r programming - experiment - computer programming,none,paid 
coursera-257,coursera,università bocconi,management of fashion and luxury companies,https://www.coursera.org/learn/mafash,course,none,4.7,5,5.6k,mixed,1 - 3 months,brand management - leadership and management - marketing - retail sales - strategy - business analysis - communication - media strategy & planning - product development - product management - product strategy,none,paid 
coursera-258,coursera,google,from likes to leads: interact with customers online,https://www.coursera.org/learn/from-likes-to-leads,course,this course is part of google digital marketing & e-commerce professional certificate,4.8,5,2.2k,beginner,1 - 3 months,digital marketing - marketing - marketing management - media strategy & planning - social media - advertising - data analysis - strategy,none,paid 
coursera-259,coursera,the museum of modern art,modern and contemporary art and design,https://www.coursera.org/specializations/modern-contemporary-art-design,specialization,explore art and ideas of our time. develop a deeper understanding of artists’ and designers’ processes and gain confidence in looking at and talking about art.,4.8,5,14.1k,beginner,3 - 6 months,design and product - critical thinking - creativity,no prior knowledge of art or design is required.,paid 
coursera-260,coursera,google,capstone: applying project management in the real world,https://www.coursera.org/learn/applying-project-management,course,this course is part of google project management: professional certificate,4.8,5,6.9k,beginner,1 - 4 weeks,communication - leadership and management - planning - problem solving - project management,none,paid 
coursera-261,coursera,vanderbilt university,matlab programming for engineers and scientists,https://www.coursera.org/specializations/matlab-programming-engineers-scientists,specialization,from zero to matlab hero in three courses.. gain a solid foundation in computer programming and become a matlab expert.,4.8,5,17.6k,beginner,3 - 6 months,computer programming - other programming languages - matlab - data analysis - algorithms - theoretical computer science - data visualization - mathematics - plot (graphics) - visualization (computer graphics) - computer graphics - statistical machine learning - data analysis software - problem solving - programming principles,none,paid 
coursera-262,coursera,stanford university,introduction to healthcare,https://www.coursera.org/learn/intro-to-healthcare,course,this course is part of ai in healthcare specialization,4.8,5,786,beginner,1 - 3 months,none,none,paid 
coursera-263,coursera,johns hopkins university,principles of management,https://www.coursera.org/learn/principles-of-management,course,none,4.7,5,208,mixed,1 - 4 weeks,leadership and management - planning - strategy - critical thinking - operations management - people management - strategy and operations - business communication - collaboration - conflict management - project management,none,paid 
coursera-264,coursera,google,automate cybersecurity tasks with python,https://www.coursera.org/learn/automate-cybersecurity-tasks-with-python,course,this course is part of google cybersecurity professional certificate,4.8,5,769,beginner,1 - 4 weeks,python programming - algorithms - computer programming,none,paid 
coursera-265,coursera,stanford university,game theory,https://www.coursera.org/learn/game-theory-1,course,none,4.6,5,4.5k,beginner,1 - 3 months,decision making - game theory - general statistics - problem solving - critical thinking - mathematical theory & analysis,none,paid 
coursera-266,coursera,university of illinois at urbana-champaign,business data management and communication,https://www.coursera.org/specializations/business-data-management-communication,specialization,discover and discern the value of information. learners will be able to work with data obtain valuable information and gauge its economic utility.,4.7,5,5.8k,intermediate,3 - 6 months,business analysis - accounting - data management - general accounting - account management - data analysis - finance - financial accounting - financial management - leadership and management - accounts payable and receivable - financial analysis - generally accepted accounting principles (gaap) - management accounting - business intelligence - cost accounting - r programming - communication - data visualization - interactive data visualization - statistical programming - big data - data visualization software - visual design - visualization (computer graphics) - business communication - storytelling - computer programming - innovation - strategy,none,paid 
coursera-267,coursera,university of pennsylvania,fundamentals of quantitative modeling,https://www.coursera.org/learn/wharton-quantitative-modeling,course,this course is part of multiple programs. learn more,4.6,5,8.6k,mixed,1 - 4 weeks,business analysis - data model - finance - forecasting - general statistics - mathematical theory & analysis - probability & statistics - regression - statistical analysis - basic descriptive statistics,none,paid 
coursera-268,coursera,edhec business school,investment management with python and machine learning,https://www.coursera.org/specializations/investment-management-python-machine-learning,specialization,37837 already enrolled,4.6,5,1.7k,beginner,3 - 6 months,investment management - finance - python programming - data analysis - computer programming - machine learning - statistical programming - applied machine learning - financial analysis - machine learning algorithms - risk management - statistical machine learning - data analysis software - data management - data mining - natural language processing - algorithms - human learning - big data - computer science,none,paid 
coursera-269,coursera,deeplearning.ai,introduction to tensorflow for artificial intelligence machine learning and deep learning,https://www.coursera.org/learn/introduction-tensorflow,course,this course is part of deeplearning.ai tensorflow developer professional certificate,4.8,5,19k,intermediate,1 - 4 weeks,machine learning - tensorflow - artificial neural networks - computer programming - machine learning algorithms - deep learning - machine learning software - applied machine learning - human learning - algorithms - computer vision,experience in python coding and high school-level math is required. prior machine learning or deep learning knowledge is helpful but not required.,paid 
coursera-270,coursera,deeplearning.ai,natural language processing with classification and vector spaces,https://www.coursera.org/learn/classification-vector-spaces-in-nlp,course,this course is part of natural language processing specialization,4.6,5,4.1k,intermediate,1 - 4 weeks,machine learning - natural language processing - probability & statistics - python programming - machine learning algorithms - computer programming - general statistics - human learning - mathematics - statistical machine learning,working knowledge of machine learning intermediate python experience including dl frameworks &amp; proficiency in calculus linear algebra &amp; stats,paid 
coursera-271,coursera,university of illinois at urbana-champaign,business value and project management,https://www.coursera.org/specializations/business-value-project-management,specialization,coursework to build great organizational leaders.. learners will be able to form a more wholistic perspective on business fundamentals and better manage organizational development change and projects.,4.7,5,7k,beginner,3 - 6 months,leadership and management - strategy and operations - account management - accounting - finance - financial accounting - financial management - general accounting - project management - accounts payable and receivable - business process management - financial analysis - generally accepted accounting principles (gaap) - management accounting - cost accounting - decision making - entrepreneurship - organizational development - business design - change management - leadership development - people management - planning - strategy - culture - operations management - performance management - problem solving - systems design - business psychology - human resources,none,paid 
coursera-272,coursera,wesleyan university,creative writing,https://www.coursera.org/specializations/creative-writing,specialization,craft your story like the great writers. craft an original story that will absorb a reader’s interest from the beginning to end.,4.6,5,5.8k,beginner,3 - 6 months,creativity - human learning - storytelling - writing,none,paid 
coursera-273,coursera,ibm,machine learning with python,https://www.coursera.org/learn/machine-learning-with-python,course,this course is part of multiple programs. learn more,4.7,5,14.9k,intermediate,1 - 3 months,machine learning - algorithms - applied machine learning - customer analysis - data analysis - decision making - human learning - machine learning algorithms - python programming - statistical machine learning - regression,a working knowledge of python and data analysis and visualization techniques. a minimum of high school math.,paid 
coursera-274,coursera,berklee,the business of music production,https://www.coursera.org/specializations/business-music-production,specialization,become a business-savvy music producer. gain the knowledge and skills you need to launch your career as a music producer.,4.8,5,5k,beginner,3 - 6 months,creativity - critical thinking - regulations and compliance - problem solving - process analysis - writing - decision making - business analysis - deep learning - strategy - leadership and management,learners should have a love of music and interest in music production and business. no former knowledge of music production or business is required.,paid 
